datetime,temp
2018-01-19 20:00:00,-20.6
2018-01-19 17:00:00,-17.2
2018-01-19 14:00:00,-8.8
2018-01-19 11:00:00,-11.8
2018-01-19 08:00:00,-19.8
2018-01-19 05:00:00,-20.6
2018-01-19 02:00:00,-20.0
2018-01-18 23:00:00,-17.6
2018-01-18 20:00:00,-17.8
2018-01-18 17:00:00,-15.3
2018-01-18 14:00:00,-14.2
2018-01-18 11:00:00,-19.1
2018-01-18 08:00:00,-22.6
2018-01-18 05:00:00,-21.7
2018-01-18 02:00:00,-20.7
2018-01-17 23:00:00,-21.3
2018-01-17 20:00:00,-21.1
2018-01-17 17:00:00,-19.5
2018-01-17 14:00:00,-15.5
2018-01-17 11:00:00,-15.3
2018-01-17 08:00:00,-18.7
2018-01-17 05:00:00,-19.2
2018-01-17 02:00:00,-20.6
2018-01-16 23:00:00,-21.4
2018-01-16 20:00:00,-20.8
2018-01-16 17:00:00,-20.6
2018-01-16 14:00:00,-18.9
2018-01-16 11:00:00,-21.0
2018-01-16 08:00:00,-23.1
2018-01-16 05:00:00,-22.1
2018-01-16 02:00:00,-23.1
2018-01-15 23:00:00,-24.7
2018-01-15 20:00:00,-23.6
2018-01-15 17:00:00,-21.9
2018-01-15 14:00:00,-20.6
2018-01-15 11:00:00,-20.4
2018-01-15 08:00:00,-22.8
2018-01-15 05:00:00,-23.4
2018-01-15 02:00:00,-23.8
2018-01-14 23:00:00,-23.7
2018-01-14 20:00:00,-24.0
2018-01-14 17:00:00,-23.8
2018-01-14 14:00:00,-22.7
2018-01-14 11:00:00,-24.9
2018-01-14 08:00:00,-22.7
2018-01-14 05:00:00,-28.9
2018-01-14 02:00:00,-28.9
2018-01-13 23:00:00,-27.5
2018-01-13 20:00:00,-26.3
2018-01-13 17:00:00,-24.5
2018-01-13 14:00:00,-22.5
2018-01-13 11:00:00,-22.6
2018-01-13 08:00:00,-24.7
2018-01-13 05:00:00,-22.4
2018-01-13 02:00:00,-21.2
2018-01-12 23:00:00,-19.7
2018-01-12 20:00:00,-18.4
2018-01-12 17:00:00,-16.1
2018-01-12 14:00:00,-14.6
2018-01-12 11:00:00,-13.0
2018-01-12 08:00:00,-12.6
2018-01-12 05:00:00,-12.8
2018-01-12 02:00:00,-12.6
2018-01-11 23:00:00,-12.1
2018-01-11 20:00:00,-12.0
2018-01-11 17:00:00,-12.2
2018-01-11 14:00:00,-11.9
2018-01-11 11:00:00,-10.5
2018-01-11 08:00:00,-8.7
2018-01-11 05:00:00,-8.1
2018-01-11 02:00:00,-0.3
2018-01-10 23:00:00,0.0
2018-01-10 20:00:00,-0.6
2018-01-10 17:00:00,-0.5
2018-01-10 14:00:00,-1.0
2018-01-10 11:00:00,-1.5
2018-01-10 08:00:00,-2.1
2018-01-10 05:00:00,-2.7
2018-01-10 02:00:00,-3.5
2018-01-09 23:00:00,-5.0
2018-01-09 20:00:00,-5.4
2018-01-09 17:00:00,-5.5
2018-01-09 14:00:00,-5.5
2018-01-09 11:00:00,-5.7
2018-01-09 08:00:00,-6.5
2018-01-09 05:00:00,-7.5
2018-01-09 02:00:00,-8.9
2018-01-08 23:00:00,-14.1
2018-01-08 20:00:00,-17.2
2018-01-08 17:00:00,-15.4
2018-01-08 14:00:00,-14.2
2018-01-08 11:00:00,-14.1
2018-01-08 08:00:00,-16.9
2018-01-08 05:00:00,-17.0
2018-01-08 02:00:00,-14.4
2018-01-07 23:00:00,-14.3
2018-01-07 20:00:00,-11.8
2018-01-07 17:00:00,-12.0
2018-01-07 14:00:00,-9.9
2018-01-07 11:00:00,-12.4
2018-01-07 08:00:00,-14.9
2018-01-07 05:00:00,-14.3
2018-01-07 02:00:00,-12.4
2018-01-06 23:00:00,-11.0
2018-01-06 20:00:00,-14.0
2018-01-06 17:00:00,-12.3
2018-01-06 14:00:00,-7.5
2018-01-06 11:00:00,-9.5
2018-01-06 08:00:00,-19.1
2018-01-06 05:00:00,-15.9
2018-01-06 02:00:00,-17.1
2018-01-05 23:00:00,-17.6
2018-01-05 20:00:00,-16.1
2018-01-05 17:00:00,-15.2
2018-01-05 14:00:00,-12.5
2018-01-05 11:00:00,-11.8
2018-01-05 08:00:00,-22.7
2018-01-05 05:00:00,-21.9
2018-01-05 02:00:00,-17.1
2018-01-04 23:00:00,-20.7
2018-01-04 20:00:00,-17.2
2018-01-04 17:00:00,-14.5
2018-01-04 14:00:00,-9.6
2018-01-04 11:00:00,-12.3
2018-01-04 08:00:00,-12.6
2018-01-04 05:00:00,-12.3
2018-01-04 02:00:00,-13.4
